ECRef,RegulatedEntityName,RegulatedEntityTypeName,RegistrationStatusName,RegisterName,EntityStatusName,ReferendumName,DesignationStatusName,CompanyRegistrationNumber,ApprovedDate,FieldingCandidatesInEngland,FieldingCandidatesInScotland,FieldingCandidatesInWales,FieldingCandidatesMinorParty,ReferendumOutcome,CampaigningName,Description,DescriptionTranslation,DateDescriptionFirstApproved,FinancialYearEnd
PP12591,Christchurch Independents,Political Party,Registered,Great Britain,,,,,08/02/2021,True,False,False,False,,,The Christchurch Independents Party,,08/02/2021 17:00:35,31/12
PP2302,Christian Democratic Party,Political Party,Registered,Great Britain,,,,,03/04/2014,True,True,True,False,,,,,,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,The Christian Party,,15/12/2015 15:27:33,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,"English Christian Party ""Proclaiming Christ's Lordship""",,15/12/2015 15:27:33,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,Scottish Christian Party,,15/12/2015 15:27:33,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,"Scottish Christian Party ""Proclaiming Christ's Lordship""",,15/12/2015 15:27:33,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,Welsh Christian Party,Plaid Gristnogol Cymru,15/12/2015 15:27:33,31/12
PP2893,"Christian Party ""Proclaiming Christ's Lordship""",Political Party,Registered,Great Britain,,,,,15/12/2015,True,True,True,False,,,"Welsh Christian Party ""Proclaiming Christ's Lordship""","Plaid Gristnogol Cymru ""Datgan Arglwyddiaeth Crist""",15/12/2015 15:27:33,31/12
PP79,Christian Peoples Alliance,Political Party,Registered,Great Britain,,,,,24/03/1999,True,True,True,False,,,Cynghrair Pobl Gristnogol,,02/02/2001 00:00:00,31/12
PP79,Christian Peoples Alliance,Political Party,Registered,Great Britain,,,,,24/03/1999,True,True,True,False,,,Christian Peoples Alliance - Cynghrair Pobl Gristnogol,,02/02/2001 00:00:00,31/12
PP79,Christian Peoples Alliance,Political Party,Registered,Great Britain,,,,,24/03/1999,True,True,True,False,,,Christian Peoples Alliance - Supporting Traditional Marriage,,21/03/2012 17:35:39,31/12
PP843,Church of the Militant Elvis,Political Party,Registered,Great Britain,,,,,17/03/2010,True,False,False,False,,,Militant Elvis Anti-Tesco Popular Front,,17/03/2010 00:00:00,31/12
PP843,Church of the Militant Elvis,Political Party,Registered,Great Britain,,,,,17/03/2010,True,False,False,False,,,Militant Elvis Anti HS2,,09/05/2013 09:34:25,31/12
PP843,Church of the Militant Elvis,Political Party,Registered,Great Britain,,,,,17/03/2010,True,False,False,False,,,Militant Bus-Pass Elvis Party,,17/05/2021 12:25:19,31/12
PP843,Church of the Militant Elvis,Political Party,Registered,Great Britain,,,,,17/03/2010,True,False,False,False,,,Militant Elvis and the Yeti Party,,17/05/2021 12:25:19,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Merseyside Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Cheshire Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Wigan Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Leigh Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Golborne and Lowton Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Ashton and Bryn Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Winstanley Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Hindley Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Atherton and Tyldesley Citizens Action,,25/04/2017 10:34:37,31/12
PP6337,Citizens Action Party,Political Party,Registered,Great Britain,,,,,25/04/2017,True,True,True,False,,,Stockport Citizens Action,,25/04/2017 10:34:37,31/12
PP1891,Citizens First,Political Party,Registered,Great Britain,,,,,22/03/2012,False,True,False,False,,,,,,31/12
PP396,City Independents,Political Party,Registered,Great Britain,,,,,16/06/2004,True,False,False,False,,,,,,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Labour and Co-operative Party (Joint Description with Labour Party),Llafur a’r Blaid Gydweithredol,02/02/2001 00:00:00,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Co-operative Party Candidate,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Co-operative Party Candidate,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Scottish Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Scottish Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Scottish Co-operative Party Candidate,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Scottish Co-operative Party Candidate,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Welsh Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Welsh Co-operative Party,,14/03/2011 11:04:19,31/12
PP119,Co-operative Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Welsh Co-operative Party Candidate,,14/03/2011 11:04:19,31/12
PP376,Common Good,Political Party,Registered,Northern Ireland,,,,,01/04/2004,False,False,False,False,,,,,,31/12
PP375,Common Good,Political Party,Registered,Great Britain,,,,,01/04/2004,True,True,True,False,,,Common Good: Remain In The EU,,05/06/2018 14:00:40,31/12
PP2730,Common Sense Party,Political Party,Registered,Great Britain,,,,,07/04/2015,True,True,True,False,,,,,,31/12
PP78,Communist Party of Britain,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Communist Party of Great Britain,Plaid Gomiwnyddol Prydain Fawr,02/02/2001 00:00:00,31/12
PP78,Communist Party of Britain,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Britain's Communist Party,Plaid Gomiwnyddol Prydain,02/02/2001 00:00:00,31/12
PP78,Communist Party of Britain,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The British Communist Party,Y Blaid Gomiwnyddol Brydeinig,02/02/2001 00:00:00,31/12
PP844,Communities United Party,Political Party,Registered,Great Britain,,,,,17/03/2010,True,False,False,False,,,,,,31/12
PP367,Community Campaign (Hart),Political Party,Registered,Great Britain,,,,,27/02/2004,True,True,True,False,,,,,,31/12
PP751,Community First,Political Party,Registered,Great Britain,,,,,01/04/2009,True,False,False,False,,,Community First. Serving Only You,,01/04/2009 00:00:00,31/3
PP51,Conservative and Unionist Party,Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,Conservatives,,17/03/2014 15:13:36,31/12
PP51,Conservative and Unionist Party,Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,NI Conservatives,,17/03/2014 15:13:36,31/12
PP51,Conservative and Unionist Party,Political Party,Registered,Northern Ireland,,,,,16/02/2001,False,False,False,False,,,Northern Ireland Conservatives,,17/03/2014 15:13:36,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Conservative and Unionist,,02/02/2001 00:00:00,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Ceidwadwyr Cymreig,Welsh Conservatives,02/02/2001 00:00:00,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,The Conservative Party Candidate,,02/02/2001 00:00:00,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Conservative Party Candidate,,02/02/2001 00:00:00,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Conservative Party Candidate,Ymgeisydd Plaid Geidwadol Cymru,02/02/2001 00:00:00,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,The Conservative and Unionist Party,,25/04/2017 11:30:21,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Conservatives,,25/04/2017 11:30:21,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Conservative Party Candidate,,25/04/2017 11:30:21,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Local Conservatives,,04/02/2019 15:03:29,31/12
PP52,Conservative and Unionist Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,"Conservative Candidate – More Police, Safer Streets",,24/03/2021 15:30:30,31/12
PP8001,Core Independents,Political Party,Registered,Great Britain,,,,,14/10/2019,True,True,True,False,,,,,,31/12
PP10238,Cornerstone,Political Party,Registered,Great Britain,,,,,07/11/2019,True,True,True,False,,,,,,31/12
PP12685,Count Binface Party,Political Party,Registered,Great Britain,,,,,18/03/2021,True,False,False,False,,,Count Binface for Mayor of London,,18/03/2021 13:04:49,31/12
PP9224,Coventry Citizens Party,Political Party,Registered,Great Britain,,,,,24/10/2019,True,False,False,False,,,,,,31/12
PPm12673,Cranford Residents,Minor Party,Registered,,,,,,17/03/2021,True,False,False,True,,,,,,
PP4037,Cross-Community Labour Alternative,Political Party,Registered,Northern Ireland,,,,,14/03/2016,False,False,False,False,,,,,,31/12
PP7918,CumbriaFirst,Political Party,Registered,Great Britain,,,,,14/01/2019,True,True,True,False,,,Cumbria First,,14/01/2019 16:05:22,31/12
PP7918,CumbriaFirst,Political Party,Registered,Great Britain,,,,,14/01/2019,True,True,True,False,,,PuttingCumbriaFirst,,14/01/2019 16:05:22,31/12
PP7918,CumbriaFirst,Political Party,Registered,Great Britain,,,,,14/01/2019,True,True,True,False,,,Putting CumbriaFirst,,14/01/2019 16:05:22,31/12
PP7918,CumbriaFirst,Political Party,Registered,Great Britain,,,,,14/01/2019,True,True,True,False,,,Putting Cumbria First,,14/01/2019 16:05:22,31/12
PP70,Democratic Unionist Party - D.U.P.,Political Party,Registered,Northern Ireland,,,,,14/01/1999,False,False,False,False,,,,,,31/12
PP6664,Democrats and Veterans Direct Democracy Party,Political Party,Registered,Northern Ireland,,,,,12/02/2018,False,False,False,False,,,,,,31/12
PP147,Derwentside Independents,Political Party,Registered,Great Britain,,,,,18/04/2001,True,False,False,False,,,,,,31/12
PP249,Devizes Guardians,Political Party,Registered,Great Britain,,,,,19/06/2002,True,False,False,False,,,,,,30/9
PP667,Direct Democracy (Communist) Party,Political Party,Registered,Great Britain,,,,,06/06/2007,True,True,True,False,,,,,,31/12
PP6335,Drug Law Reform Party,Political Party,Registered,Northern Ireland,,,,,01/02/2017,False,False,False,False,,,,,,31/12
PP12,East Cleveland Independent,Political Party,Registered,Great Britain,,,,,25/02/1999,True,False,False,False,,,,,,31/12
PP2684,East Devon Alliance,Political Party,Registered,Great Britain,,,,,12/03/2015,True,False,False,False,,,Independent East Devon Alliance,,12/03/2015 09:20:29,31/12
PP2684,East Devon Alliance,Political Party,Registered,Great Britain,,,,,12/03/2015,True,False,False,False,,,East Devon Alliance of Independents,,12/03/2015 09:20:29,31/12
PP2684,East Devon Alliance,Political Party,Registered,Great Britain,,,,,12/03/2015,True,False,False,False,,,East Devon Independent Alliance,,12/03/2015 09:20:29,31/12
PP2684,East Devon Alliance,Political Party,Registered,Great Britain,,,,,12/03/2015,True,False,False,False,,,Alliance of East Devon Independents,,12/03/2015 09:20:29,31/12
PP2684,East Devon Alliance,Political Party,Registered,Great Britain,,,,,12/03/2015,True,False,False,False,,,East Devon Alliance: Working for you,,12/03/2015 09:20:29,31/12
PP646,East Lindsey Independent Group,Political Party,Registered,Great Britain,,,,,19/03/2007,True,False,False,False,,,,,,31/12
PPm7983,Ecclesfield Parish Independent Councillors,Minor Party,Registered,,,,,,14/01/2019,True,False,False,True,,,Ecclesfield Parish Independent Councillors - Ecclesfield Ward,,14/01/2019 14:56:32,
PPm7983,Ecclesfield Parish Independent Councillors,Minor Party,Registered,,,,,,14/01/2019,True,False,False,True,,,Ecclesfield Parish Independent Councillors - Grenoside Ward,,14/01/2019 14:56:32,
PPm7983,Ecclesfield Parish Independent Councillors,Minor Party,Registered,,,,,,14/01/2019,True,False,False,True,,,Ecclesfield Parish Independent Councillors - Thorncliffe Ward,,14/01/2019 14:56:32,
PPm7983,Ecclesfield Parish Independent Councillors,Minor Party,Registered,,,,,,14/01/2019,True,False,False,True,,,Ecclesfield Parish Independent Councillors - Burncross Ward,,14/01/2019 14:56:32,
PPm7983,Ecclesfield Parish Independent Councillors,Minor Party,Registered,,,,,,14/01/2019,True,False,False,True,,,Ecclesfield Parish Independent Councillors - Chapeltown Ward,,14/01/2019 14:56:32,
PP12564,Edlington and Warmsworth First,Political Party,Registered,Great Britain,,,,,15/12/2020,True,False,False,False,,,Edlington and Warmsworth Residents First,,15/12/2020 11:59:54,31/12
PP675,Elm Park Residents' Association,Political Party,Registered,Great Britain,,,,,25/06/2007,True,False,False,False,,,,,,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,"English Democrats - ""England's National Party!""",,02/02/2001 00:00:00,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,"English Democrats - ""A Parliament for England!""",,02/02/2001 00:00:00,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,"English Democrats - ""Putting England First!""",,02/02/2001 00:00:00,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,"The English Democrats - ""Putting England First!""",,02/02/2001 00:00:00,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,English Democrats - Letting Monmouthshire Decide,,22/03/2011 10:06:54,31/12
PP17,English Democrats,Political Party,Registered,Great Britain,,,,,15/11/1999,True,False,True,False,,,English Democrats Love England - Leave EU!,,21/03/2012 16:06:05,31/12
